source_id,ra,dec,Gmag,BPmag,RPmag,parallax,parallax_over_error,ruwe,tmass_id,Jmag,Hmag,Kmag,qual_tmass,wise_id,W1mag,W2mag,qual_wise
5255679638225357952,155.86995477213085,-57.77483788849023,15.8813305,18.59136,14.362838,0.0813850997250921,1.311689,1.0333428,10232880-5746294,10.596,9.197,8.339,AAA,J102328.81-574629.4,7.529,7.197,AAZZ
5328783280128054784,133.7464997076666,-47.59238217984405,8.625519,8.888724,8.1663065,0.5695307165111155,31.256594,1.3009821,08545916-4735327,7.486,7.245,6.612,AAA,J085459.14-473532.4,6.199,5.898,AAAA
5333031827450024320,179.01562463250656,-63.31510054266036,13.576997,14.818962,12.453928,0.0816042217853154,5.766916,1.1320553,11560376-6318544,10.45,9.887,9.526,AAA,J115603.71-631855.0,8.572,8.42,AAAA
5333291106030306688,177.5176194147652,-62.87094937201912,16.794983,18.870333,15.409999,0.0273540684515257,0.38223818,1.260956,11500424-6252154,12.573,11.575,10.94,AAA,J115004.08-625214.9,9.877,9.5,AAAB
5337278278787851136,166.57734733600267,-61.23714213140727,13.720029,15.138987,12.52115,0.1331906115522187,8.503247,1.3173954,11061858-6114138,10.395,9.276,8.608,AAA,J110618.68-611417.1,7.32,7.077,AAAA
5337417985482248576,168.78154585302357,-61.28187031708018,13.7706585,14.909888,12.617278,0.1031714336596838,7.01191,1.2347468,11150758-6116546,10.467,9.682,9.237,AAA,J111507.82-611652.7,8.523,7.007,AAUX
5338030172959579008,164.42853540684862,-60.56678081610266,14.043341,15.195359,12.933987,0.1256667884433605,7.373626,1.3437881,10574286-6034005,11.04,10.343,9.489,AAA,J105742.90-603400.4,8.952,8.556,AAAA
5338564015865196800,165.63736691285652,-59.43912707767813,12.682219,13.360949,11.836919,0.1412367200803789,11.515638,1.0347601,11023296-5926209,10.398,9.906,9.4,AAA,J110232.95-592620.9,8.682,8.24,AAAA
5351766715283439104,156.26084611573364,-57.36312879179937,14.832278,17.2929,13.422475,0.1611181346318323,4.506779,1.0379652,10250260-5721473,10.505,9.571,9.035,AAA,J102502.59-572147.5,8.585,8.352,AAAC
5852718536596531968,213.2646169431515,-65.44799496510866,12.015092,12.256689,11.57489,0.1150095059780693,8.876969,0.8999667,14130353-6526527,10.958,10.666,10.351,AAA,J141303.54-652652.8,9.847,9.547,AAAB
5862209147378793344,197.8653915457269,-63.766633575000064,14.132972,15.482381,12.986432,0.1116618819383717,7.0413485,1.1076992,13112771-6345598,10.99,9.78,8.578,AAA,J131127.70-634559.6,7.262,6.611,AAAA
5862501613104119424,198.11519817339112,-62.73945380146507,18.062572,20.915655,16.487469,0.0309785189098618,0.2269491,1.0828888,13122766-6244220,13.159,11.824,10.708,AAA,J131227.59-624422.0,10.199,9.8,AAUA
5862501922341768704,198.0376869271624,-62.72409119325924,16.364573,21.068043,14.679665,0.0552321274255527,0.48320195,1.2170391,13120905-6243267,10.208,8.567,7.577,AAA,J131209.12-624326.2,6.802,6.272,AAUZ
5862525634891347968,198.2403793349644,-62.68330534680347,15.024842,17.416582,13.571455,0.089986444717731,2.4274042,0.9217651,13125770-6240599,10.825,9.83,8.981,AAA,J131257.73-624059.6,8.094,7.643,AAAB
5862723203396880128,193.23194536360376,-63.77722871867128,14.198286,15.43078,13.09275,0.07718545866476,4.9610615,1.125292,12525567-6346380,11.244,10.481,9.892,AAA,J125255.64-634638.1,9.056,8.687,AAAU
5865643433220067328,207.38561654966577,-61.52841695454847,12.023311,13.440922,10.849832,0.2779448508666429,17.107317,0.9227198,13493255-6131422,8.795,7.709,6.609,AAA,J134932.58-613142.4,5.51,4.773,AAAA
5867065376634816896,208.5559559650968,-61.833851885950025,19.30476,22.012007,17.59002,0.1938032569790257,0.58189386,1.2188004,13541345-6150018,13.603,12.066,10.864,AAA,J135413.44-615002.8,9.968,9.527,AACU
5879035145561896448,221.6098818055185,-59.39143184580095,13.053126,16.02994,11.566916,0.1653992684217409,3.1618452,1.091389,14462640-5923291,8.41,7.424,6.873,AAA,J144626.28-592329.0,5.438,5.362,AAAU
5879721167786590720,225.69223654503992,-58.45189999765432,17.666191,20.845448,16.019518,0.0015013204428239,0.009318938,1.2729627,15024614-5827067,12.392,11.042,10.183,AAA,J150246.12-582706.4,9.304,8.934,AAAB
5880077688741091968,227.7401881786888,-57.95799710324709,20.372618,21.68429,18.697903,0.4590146143073726,0.46090767,1.1849146,15105766-5757286,13.837,12.191,11.114,AAA,J151057.66-575729.4,10.081,9.534,AABB
5880092291630768512,226.8826854983825,-58.25275718220981,19.324883,21.017302,17.376274,0.2982338583107539,0.86158323,1.0881299,15073185-5815098,13.11,11.659,10.803,AAA,J150731.99-581509.1,9.368,9.051,AAUU
5881477813761075712,224.22992261347125,-55.8496075237804,14.29997,14.903437,13.508857,0.0571833849336269,2.770244,1.1799839,14565519-5550585,12.498,12.031,11.329,AAA,J145655.29-555058.2,10.742,10.393,AAAU
5883559253643620864,233.8604834984782,-56.07010131103838,19.88165,21.596895,18.262907,-0.3114839828919908,-0.66204673,1.1011045,15352652-5604123,13.841,12.386,11.457,AAA,J153526.60-560411.9,10.458,10.055,AAAU
5884424092561607168,237.17543435150108,-55.13173768719059,16.484657,20.223806,14.880927,0.3759378210205855,3.3064458,1.1379373,15484210-5507542,11.185,9.708,8.49,AAA,J154842.12-550753.8,6.806,6.079,AAAB
5884464430895359616,235.76942142126896,-55.18688010595443,15.317626,18.0267,13.817166,0.3003490981676222,5.1894994,1.096449,15430468-5511123,10.96,9.936,9.056,AAA,J154304.68-551112.4,8.465,8.113,AAAB
5932918014247209472,241.01573663053,-53.17902010656498,18.807804,20.751114,17.076385,-0.1808865341695212,-0.7982954,1.0586827,16040379-5310443,13.134,11.899,11.171,AAA,J160403.86-531044.6,10.414,10.15,AAUU
5934037012236694272,246.10926620089543,-51.535040267729926,10.436011,10.951102,9.723815,0.2599089367091463,14.612403,0.869812,16242623-5132060,8.601,8.244,7.837,AAA,J162426.29-513206.7,6.414,6.745,AAAA
5934745299485840768,244.05744750684764,-51.61162428318194,12.5767145,13.723268,11.505713,0.2295846521927892,14.853019,0.93164265,16161381-5136417,9.727,9.224,8.798,AAA,J161613.81-513641.9,8.191,7.861,AAAA
5934986165584098048,242.932094721374,-51.1712983628122,16.3449,20.54438,14.291114,-0.8279042631236444,-2.408791,2.7025256,16114370-5110166,10.259,8.973,8.097,AAA,J161143.60-511016.1,6.662,6.751,AAAA
5935620137100518016,244.91743868826563,-49.23307848243896,15.282179,18.310612,13.759154,0.2869902387348639,4.5444937,1.0617534,16194019-4913589,10.306,9.235,8.475,AAA,J161940.19-491359.2,7.657,7.058,AAAA
5939094009724936320,254.89152650836232,-47.093520770799486,13.459996,14.9463625,12.27096,0.2029399123077518,11.499365,1.0290627,16593396-4705365,10.13,9.389,8.912,AAA,J165933.98-470536.4,8.227,7.867,AAAA
5940107106612387968,251.6928366923055,-45.79953367568169,14.96016,18.010864,13.453054,0.2396389573680911,4.3739204,0.95268315,16464628-4547582,10.04,8.214,6.725,AAA,J164646.32-454758.1,5.009,4.003,AAAA
5940491385980774528,248.45304664598228,-49.47890858411934,13.536317,15.134825,12.318772,0.2029624209868051,12.085131,0.98546743,16334874-4928439,10.218,9.292,8.907,AAA,J163348.42-492840.8,6.642,6.959,AAAU
5941455760690440448,246.2452941805745,-48.94791523193902,19.260956,22.36596,17.527784,-0.4649922966952563,-1.1256987,1.2490287,16245886-4856524,13.282,11.764,10.731,AAA,J162458.93-485652.5,9.745,9.341,AAAB
5943094788943803904,250.9181964294488,-45.96602255657763,14.666981,17.056711,13.273968,0.25574729433846,6.222716,1.0535125,16434036-4557576,10.565,9.708,9.141,AAA,J164340.36-455757.8,8.561,8.105,AAAB
5967906059105052800,252.0057271498128,-42.79397453021029,14.4296055,16.083426,13.168109,0.1436552693108937,5.0248675,1.072837,16480137-4247382,11.183,10.507,9.691,AAA,J164801.33-424738.3,9.056,8.653,AAAU
5973487970401341696,258.60292846484697,-38.16371673875123,19.960636,22.217985,17.875563,-0.2452101728915281,-0.35208297,1.282317,17142471-3809493,12.454,10.78,9.794,AAA,J171424.61-380949.8,8.802,8.382,AAAA
5975043607541238016,263.0137826353787,-35.07573693707156,14.566916,15.642748,13.535928,0.4298296254414223,14.9257555,1.2033803,17320330-3504323,11.331,10.555,10.171,AAA,J173203.19-350430.7,8.67,8.411,AAAB
5980784844951253376,239.85532261036104,-54.21189116981536,14.377344,16.064955,13.125524,0.1900596626522281,9.390833,1.0305371,15592528-5412427,10.935,10.242,9.759,AAA,J155925.27-541243.2,8.847,8.555,AAAU
5981056802278006144,240.11007918729416,-52.1861284617717,17.085026,21.27109,15.4204645,0.3746002958582616,2.7839873,0.94910705,16002643-5211099,11.526,10.195,9.289,AAA,J160026.43-521109.8,8.477,7.969,AAAB
6054402160643310208,183.6412523054442,-62.98019464801802,16.830671,19.858292,15.265159,-0.0291144617422649,-0.40050513,1.0319917,12143390-6258486,11.663,10.383,9.617,AAA,J121433.57-625849.5,8.224,7.694,AAAA
6054402164972282240,183.63782660930212,-62.98084404569752,16.50891,19.540464,14.966521,0.0280762168257376,0.4061603,1.0673419,12143309-6258509,11.438,10.264,9.55,AAA,J121433.57-625849.5,8.224,7.694,AAAA
6054469643164086016,183.06998922110623,-62.77071052297956,17.463697,20.865452,15.892255,-0.1229429284252206,-0.9984467,1.2453346,12121681-6246145,12.067,10.719,9.88,AAA,J121216.84-624614.5,9.04,8.597,AABU
6055240641333628800,192.70400502762607,-62.41104875626224,19.03654,21.842234,17.433025,-0.1183361821113328,-0.4517,1.0542678,12504897-6224397,13.32,11.919,11.088,AAA,J125048.99-622439.7,10.128,9.753,AAAA
